Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-13 04:06:00-05:00,4.25,4.25,4.25,4.25,0,0.0,0.0
2025-01-13 04:11:00-05:00,4.27,4.27,4.27,4.27,0,0.0,0.0
2025-01-13 04:16:00-05:00,4.39,4.39,4.39,4.39,0,0.0,0.0
2025-01-13 04:51:00-05:00,4.32,4.32,4.32,4.32,0,0.0,0.0
2025-01-13 05:10:00-05:00,4.3,4.3,4.3,4.3,0,0.0,0.0
2025-01-13 05:19:00-05:00,4.32,4.32,4.32,4.32,0,0.0,0.0
2025-01-13 05:24:00-05:00,4.3,4.3,4.06,4.12,0,0.0,0.0
2025-01-13 05:25:00-05:00,4.12,4.12,4.12,4.12,0,0.0,0.0
2025-01-13 05:27:00-05:00,4.12,4.12,4.02,4.02,0,0.0,0.0
2025-01-13 05:32:00-05:00,4.02,4.02,3.94,3.94,0,0.0,0.0
2025-01-13 05:34:00-05:00,4.04,4.04,3.94,3.95,0,0.0,0.0
2025-01-13 05:38:00-05:00,4.1,4.1,4.0,4.0,0,0.0,0.0
2025-01-13 05:42:00-05:00,4.01,4.01,3.96,3.96,0,0.0,0.0
2025-01-13 05:43:00-05:00,3.96,3.96,3.96,3.96,0,0.0,0.0
2025-01-13 06:04:00-05:00,4.0,4.07,4.0,4.07,0,0.0,0.0
2025-01-13 06:14:00-05:00,4.07,4.07,3.93,3.93,0,0.0,0.0
2025-01-13 06:31:00-05:00,4.06,4.06,4.06,4.06,0,0.0,0.0
2025-01-13 06:57:00-05:00,4.06,4.06,4.06,4.06,0,0.0,0.0
2025-01-13 06:59:00-05:00,4.05,4.07,4.05,4.07,0,0.0,0.0
2025-01-13 07:00:00-05:00,4.08,4.08,4.08,4.08,0,0.0,0.0
2025-01-13 07:06:00-05:00,4.08,4.08,4.08,4.08,0,0.0,0.0
2025-01-13 07:07:00-05:00,4.08,4.08,4.08,4.08,0,0.0,0.0
2025-01-13 07:25:00-05:00,4.14,4.14,4.14,4.14,0,0.0,0.0
2025-01-13 07:31:00-05:00,4.14,4.14,4.14,4.14,0,0.0,0.0
2025-01-13 07:32:00-05:00,4.14,4.17,4.14,4.17,0,0.0,0.0
2025-01-13 07:53:00-05:00,4.17,4.17,4.17,4.17,0,0.0,0.0
2025-01-13 08:00:00-05:00,4.1095,4.29,4.05,4.17,0,0.0,0.0
2025-01-13 08:01:00-05:00,4.16,4.17,4.15,4.15,0,0.0,0.0
2025-01-13 08:05:00-05:00,4.15,4.15,4.15,4.15,0,0.0,0.0
2025-01-13 08:07:00-05:00,4.14,4.14,4.14,4.14,0,0.0,0.0
2025-01-13 08:08:00-05:00,4.15,4.15,4.15,4.15,0,0.0,0.0
2025-01-13 08:12:00-05:00,4.2,4.2,4.2,4.2,0,0.0,0.0
2025-01-13 08:14:00-05:00,4.16,4.16,4.16,4.16,0,0.0,0.0
2025-01-13 08:15:00-05:00,4.19,4.19,4.14,4.14,0,0.0,0.0
2025-01-13 08:16:00-05:00,4.14,4.2,4.14,4.2,0,0.0,0.0
2025-01-13 08:19:00-05:00,4.14,4.1407,4.14,4.1407,0,0.0,0.0
2025-01-13 08:21:00-05:00,4.2,4.2,4.16,4.16,0,0.0,0.0
2025-01-13 08:22:00-05:00,4.2,4.2,4.2,4.2,0,0.0,0.0
2025-01-13 08:24:00-05:00,4.2,4.2,4.2,4.2,0,0.0,0.0
2025-01-13 08:25:00-05:00,4.2,4.2,4.2,4.2,0,0.0,0.0
2025-01-13 08:26:00-05:00,4.2,4.2,4.2,4.2,0,0.0,0.0
2025-01-13 08:27:00-05:00,4.1901,4.1901,4.1901,4.1901,0,0.0,0.0
2025-01-13 08:28:00-05:00,4.19,4.2,4.19,4.2,0,0.0,0.0
2025-01-13 08:30:00-05:00,4.1401,4.1401,4.14,4.14,0,0.0,0.0
2025-01-13 08:32:00-05:00,4.14,4.2,4.14,4.2,0,0.0,0.0
2025-01-13 08:37:00-05:00,4.2,4.2,4.2,4.2,0,0.0,0.0
2025-01-13 08:39:00-05:00,4.14,4.2,4.14,4.2,0,0.0,0.0
2025-01-13 08:40:00-05:00,4.2,4.2,4.2,4.2,0,0.0,0.0
2025-01-13 08:42:00-05:00,4.2,4.2,4.2,4.2,0,0.0,0.0
2025-01-13 08:43:00-05:00,4.1416,4.1416,4.1416,4.1416,0,0.0,0.0
2025-01-13 08:44:00-05:00,4.14,4.14,4.14,4.14,0,0.0,0.0
2025-01-13 08:45:00-05:00,4.19,4.2,4.19,4.1988,0,0.0,0.0
2025-01-13 08:47:00-05:00,4.19,4.19,4.19,4.19,0,0.0,0.0
2025-01-13 08:49:00-05:00,4.19,4.19,4.19,4.19,0,0.0,0.0
2025-01-13 08:54:00-05:00,4.1999,4.1999,4.1999,4.1999,0,0.0,0.0
2025-01-13 08:55:00-05:00,4.19,4.19,4.19,4.19,0,0.0,0.0
2025-01-13 09:00:00-05:00,4.1988,4.1988,4.1988,4.1988,0,0.0,0.0
2025-01-13 09:01:00-05:00,4.17,4.17,4.17,4.17,0,0.0,0.0
2025-01-13 09:02:00-05:00,4.18,4.18,4.18,4.18,0,0.0,0.0
2025-01-13 09:03:00-05:00,4.14,4.14,4.14,4.14,0,0.0,0.0
2025-01-13 09:05:00-05:00,4.12,4.12,4.12,4.12,0,0.0,0.0
2025-01-13 09:07:00-05:00,4.2,4.2,4.18,4.18,0,0.0,0.0
2025-01-13 09:08:00-05:00,4.18,4.18,4.18,4.18,0,0.0,0.0
2025-01-13 09:10:00-05:00,4.19,4.2,4.19,4.2,0,0.0,0.0
2025-01-13 09:15:00-05:00,4.19,4.19,4.19,4.19,0,0.0,0.0
2025-01-13 09:16:00-05:00,4.15,4.15,4.15,4.15,0,0.0,0.0
2025-01-13 09:17:00-05:00,4.15,4.19,4.15,4.19,0,0.0,0.0
2025-01-13 09:18:00-05:00,4.1317,4.1317,4.1317,4.1317,0,0.0,0.0
2025-01-13 09:21:00-05:00,4.19,4.19,4.19,4.19,0,0.0,0.0
2025-01-13 09:22:00-05:00,4.19,4.19,4.19,4.19,0,0.0,0.0
2025-01-13 09:25:00-05:00,4.11,4.11,4.11,4.11,0,0.0,0.0
2025-01-13 09:26:00-05:00,4.01,4.09,4.01,4.09,0,0.0,0.0
2025-01-13 09:28:00-05:00,4.09,4.09,4.09,4.09,0,0.0,0.0
2025-01-13 09:29:00-05:00,4.1,4.17,4.1,4.17,0,0.0,0.0
2025-01-13 09:30:00-05:00,4.119999885559082,4.1528000831604,4.019999980926514,4.080999851226807,205394,0.0,0.0
