Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-13 04:00:00-05:00,242.28,242.28,234.5,234.64,0,0.0,0.0
2025-01-13 04:01:00-05:00,234.64,234.64,234.42,234.44,0,0.0,0.0
2025-01-13 04:02:00-05:00,234.45,234.51,234.45,234.51,0,0.0,0.0
2025-01-13 04:03:00-05:00,234.41,234.41,234.05,234.24,0,0.0,0.0
2025-01-13 04:04:00-05:00,234.15,234.19,234.1,234.19,0,0.0,0.0
2025-01-13 04:05:00-05:00,234.11,234.18,234.03,234.03,0,0.0,0.0
2025-01-13 04:06:00-05:00,234.04,234.11,234.02,234.11,0,0.0,0.0
2025-01-13 04:07:00-05:00,234.09,234.09,233.91,233.96,0,0.0,0.0
2025-01-13 04:08:00-05:00,233.9,233.91,233.82,233.83,0,0.0,0.0
2025-01-13 04:09:00-05:00,233.82,234.18,233.82,234.18,0,0.0,0.0
2025-01-13 04:10:00-05:00,234.2,234.26,234.19,234.22,0,0.0,0.0
2025-01-13 04:11:00-05:00,234.22,234.22,234.0,234.0,0,0.0,0.0
2025-01-13 04:12:00-05:00,234.0,234.0,233.92,233.93,0,0.0,0.0
2025-01-13 04:13:00-05:00,233.9,234.0,233.83,234.0,0,0.0,0.0
2025-01-13 04:14:00-05:00,234.0,234.11,234.0,234.08,0,0.0,0.0
2025-01-13 04:15:00-05:00,234.08,234.08,234.0,234.0,0,0.0,0.0
2025-01-13 04:16:00-05:00,233.9,233.9,233.85,233.85,0,0.0,0.0
2025-01-13 04:17:00-05:00,233.85,233.96,233.85,233.96,0,0.0,0.0
2025-01-13 04:18:00-05:00,233.9,233.92,233.9,233.92,0,0.0,0.0
2025-01-13 04:19:00-05:00,233.95,234.0,233.92,233.98,0,0.0,0.0
2025-01-13 04:20:00-05:00,233.97,234.0,233.92,233.92,0,0.0,0.0
2025-01-13 04:22:00-05:00,234.05,234.1,234.0,234.1,0,0.0,0.0
2025-01-13 04:24:00-05:00,234.13,234.13,234.0,234.08,0,0.0,0.0
2025-01-13 04:25:00-05:00,234.0,234.08,234.0,234.02,0,0.0,0.0
2025-01-13 04:26:00-05:00,234.06,234.06,234.03,234.03,0,0.0,0.0
2025-01-13 04:27:00-05:00,234.04,234.05,233.95,233.95,0,0.0,0.0
2025-01-13 04:28:00-05:00,233.96,233.97,233.92,233.92,0,0.0,0.0
2025-01-13 04:29:00-05:00,234.0,234.0,233.89,233.9,0,0.0,0.0
2025-01-13 04:30:00-05:00,233.9,233.9,233.9,233.9,0,0.0,0.0
2025-01-13 04:31:00-05:00,233.89,233.94,233.82,233.94,0,0.0,0.0
2025-01-13 04:32:00-05:00,233.94,233.95,233.94,233.95,0,0.0,0.0
2025-01-13 04:33:00-05:00,233.94,233.94,233.91,233.94,0,0.0,0.0
2025-01-13 04:34:00-05:00,233.91,233.91,233.91,233.91,0,0.0,0.0
2025-01-13 04:35:00-05:00,233.87,233.87,233.8,233.8,0,0.0,0.0
2025-01-13 04:36:00-05:00,233.94,234.0,233.94,234.0,0,0.0,0.0
2025-01-13 04:37:00-05:00,233.84,233.84,233.84,233.84,0,0.0,0.0
2025-01-13 04:38:00-05:00,233.88,233.95,233.88,233.95,0,0.0,0.0
2025-01-13 04:39:00-05:00,233.95,233.95,233.88,233.88,0,0.0,0.0
2025-01-13 04:40:00-05:00,234.02,234.02,234.01,234.02,0,0.0,0.0
2025-01-13 04:41:00-05:00,234.15,234.2,234.04,234.08,0,0.0,0.0
2025-01-13 04:43:00-05:00,234.06,234.08,233.99,233.99,0,0.0,0.0
2025-01-13 04:44:00-05:00,233.95,233.95,233.8,233.84,0,0.0,0.0
2025-01-13 04:45:00-05:00,233.83,234.0,233.82,233.94,0,0.0,0.0
2025-01-13 04:46:00-05:00,233.95,234.16,233.95,234.16,0,0.0,0.0
2025-01-13 04:47:00-05:00,234.13,234.15,234.13,234.13,0,0.0,0.0
2025-01-13 04:48:00-05:00,234.02,234.1,234.01,234.01,0,0.0,0.0
2025-01-13 04:49:00-05:00,234.01,234.06,234.0,234.02,0,0.0,0.0
2025-01-13 04:50:00-05:00,234.04,234.06,233.91,233.91,0,0.0,0.0
2025-01-13 04:51:00-05:00,234.06,234.06,233.87,234.03,0,0.0,0.0
2025-01-13 04:52:00-05:00,234.0,234.04,233.93,233.94,0,0.0,0.0
2025-01-13 04:53:00-05:00,233.92,233.92,233.92,233.92,0,0.0,0.0
2025-01-13 04:54:00-05:00,234.02,234.04,233.93,233.93,0,0.0,0.0
2025-01-13 04:55:00-05:00,233.92,234.09,233.9,234.07,0,0.0,0.0
2025-01-13 04:56:00-05:00,234.07,234.19,234.0,234.04,0,0.0,0.0
2025-01-13 04:57:00-05:00,234.19,234.2,234.01,234.17,0,0.0,0.0
2025-01-13 04:58:00-05:00,234.07,234.07,234.07,234.07,0,0.0,0.0
2025-01-13 04:59:00-05:00,234.11,234.11,234.11,234.11,0,0.0,0.0
2025-01-13 05:00:00-05:00,234.16,234.19,234.15,234.18,0,0.0,0.0
2025-01-13 05:01:00-05:00,234.11,234.29,234.11,234.11,0,0.0,0.0
2025-01-13 05:02:00-05:00,234.11,234.19,233.96,233.96,0,0.0,0.0
2025-01-13 05:03:00-05:00,233.89,233.9,233.89,233.9,0,0.0,0.0
2025-01-13 05:04:00-05:00,233.9,233.9,233.9,233.9,0,0.0,0.0
2025-01-13 05:06:00-05:00,233.85,233.88,233.85,233.88,0,0.0,0.0
2025-01-13 05:07:00-05:00,233.86,233.86,233.8,233.81,0,0.0,0.0
2025-01-13 05:08:00-05:00,233.8,233.81,233.8,233.81,0,0.0,0.0
2025-01-13 05:09:00-05:00,233.78,233.78,233.76,233.76,0,0.0,0.0
2025-01-13 05:10:00-05:00,233.8,233.82,233.78,233.78,0,0.0,0.0
2025-01-13 05:11:00-05:00,233.78,233.78,233.76,233.78,0,0.0,0.0
2025-01-13 05:12:00-05:00,233.78,233.9,233.78,233.9,0,0.0,0.0
2025-01-13 05:13:00-05:00,233.9,234.0,233.9,234.0,0,0.0,0.0
2025-01-13 05:15:00-05:00,234.14,234.2,234.1,234.2,0,0.0,0.0
2025-01-13 05:18:00-05:00,234.01,234.01,233.9,233.9,0,0.0,0.0
2025-01-13 05:19:00-05:00,233.9,234.0,233.9,234.0,0,0.0,0.0
2025-01-13 05:20:00-05:00,234.04,234.05,234.04,234.05,0,0.0,0.0
2025-01-13 05:22:00-05:00,233.98,234.0,233.98,233.98,0,0.0,0.0
2025-01-13 05:25:00-05:00,233.99,234.24,233.99,234.24,0,0.0,0.0
2025-01-13 05:26:00-05:00,234.1,234.18,234.01,234.18,0,0.0,0.0
2025-01-13 05:27:00-05:00,234.08,234.08,234.05,234.05,0,0.0,0.0
2025-01-13 05:28:00-05:00,234.14,234.14,234.14,234.14,0,0.0,0.0
2025-01-13 05:29:00-05:00,234.14,234.16,234.14,234.16,0,0.0,0.0
2025-01-13 05:30:00-05:00,234.2,234.5,234.16,234.48,0,0.0,0.0
2025-01-13 05:31:00-05:00,234.46,234.57,234.46,234.57,0,0.0,0.0
2025-01-13 05:32:00-05:00,234.58,234.58,234.58,234.58,0,0.0,0.0
2025-01-13 05:33:00-05:00,234.54,234.95,234.54,234.66,0,0.0,0.0
2025-01-13 05:34:00-05:00,234.68,234.68,234.67,234.67,0,0.0,0.0
2025-01-13 05:35:00-05:00,234.61,234.61,234.61,234.61,0,0.0,0.0
2025-01-13 05:36:00-05:00,234.49,234.57,234.43,234.43,0,0.0,0.0
2025-01-13 05:37:00-05:00,234.55,234.59,234.5,234.5,0,0.0,0.0
2025-01-13 05:38:00-05:00,234.53,234.59,234.53,234.59,0,0.0,0.0
2025-01-13 05:39:00-05:00,234.64,234.64,234.64,234.64,0,0.0,0.0
2025-01-13 05:40:00-05:00,234.67,234.68,234.6,234.62,0,0.0,0.0
2025-01-13 05:41:00-05:00,234.55,234.55,234.55,234.55,0,0.0,0.0
2025-01-13 05:42:00-05:00,234.52,234.52,234.44,234.44,0,0.0,0.0
2025-01-13 05:43:00-05:00,234.52,234.56,234.52,234.56,0,0.0,0.0
2025-01-13 05:44:00-05:00,234.57,234.59,234.5,234.54,0,0.0,0.0
2025-01-13 05:45:00-05:00,234.65,234.68,234.62,234.62,0,0.0,0.0
2025-01-13 05:46:00-05:00,234.71,234.73,234.67,234.67,0,0.0,0.0
2025-01-13 05:47:00-05:00,234.73,234.78,234.6,234.6,0,0.0,0.0
2025-01-13 05:48:00-05:00,234.61,234.66,234.61,234.65,0,0.0,0.0
2025-01-13 05:49:00-05:00,234.52,234.63,234.52,234.63,0,0.0,0.0
2025-01-13 05:50:00-05:00,234.63,234.63,234.62,234.63,0,0.0,0.0
2025-01-13 05:51:00-05:00,234.51,234.51,234.51,234.51,0,0.0,0.0
2025-01-13 05:52:00-05:00,234.52,234.52,234.52,234.52,0,0.0,0.0
2025-01-13 05:53:00-05:00,234.43,234.43,234.19,234.21,0,0.0,0.0
2025-01-13 05:54:00-05:00,234.11,234.23,234.1,234.1,0,0.0,0.0
2025-01-13 05:55:00-05:00,234.14,234.19,233.99,233.99,0,0.0,0.0
2025-01-13 05:57:00-05:00,234.04,234.04,234.0,234.0,0,0.0,0.0
2025-01-13 05:58:00-05:00,234.05,234.05,234.05,234.05,0,0.0,0.0
2025-01-13 05:59:00-05:00,234.1,234.16,234.06,234.06,0,0.0,0.0
2025-01-13 06:00:00-05:00,234.08,234.22,234.07,234.07,0,0.0,0.0
2025-01-13 06:01:00-05:00,234.04,234.18,234.04,234.18,0,0.0,0.0
2025-01-13 06:03:00-05:00,234.32,234.44,234.32,234.44,0,0.0,0.0
2025-01-13 06:05:00-05:00,234.43,234.52,234.4,234.42,0,0.0,0.0
2025-01-13 06:06:00-05:00,234.34,234.34,234.13,234.15,0,0.0,0.0
2025-01-13 06:08:00-05:00,234.16,234.16,234.16,234.16,0,0.0,0.0
2025-01-13 06:09:00-05:00,234.27,234.34,234.27,234.34,0,0.0,0.0
2025-01-13 06:10:00-05:00,234.29,234.29,234.29,234.29,0,0.0,0.0
2025-01-13 06:11:00-05:00,234.24,234.3,234.24,234.3,0,0.0,0.0
2025-01-13 06:12:00-05:00,234.24,234.3,234.24,234.3,0,0.0,0.0
2025-01-13 06:13:00-05:00,234.28,234.28,234.23,234.23,0,0.0,0.0
2025-01-13 06:14:00-05:00,234.22,234.22,234.19,234.22,0,0.0,0.0
2025-01-13 06:15:00-05:00,234.3,234.47,234.3,234.47,0,0.0,0.0
2025-01-13 06:19:00-05:00,234.4,234.4,234.4,234.4,0,0.0,0.0
2025-01-13 06:21:00-05:00,234.47,234.47,234.47,234.47,0,0.0,0.0
2025-01-13 06:22:00-05:00,234.56,234.64,234.56,234.64,0,0.0,0.0
2025-01-13 06:23:00-05:00,234.62,234.71,234.62,234.66,0,0.0,0.0
2025-01-13 06:24:00-05:00,234.67,234.68,234.67,234.68,0,0.0,0.0
2025-01-13 06:25:00-05:00,234.68,234.79,234.68,234.71,0,0.0,0.0
2025-01-13 06:26:00-05:00,234.56,234.56,234.56,234.56,0,0.0,0.0
2025-01-13 06:27:00-05:00,234.56,234.56,234.52,234.52,0,0.0,0.0
2025-01-13 06:28:00-05:00,234.53,234.53,234.53,234.53,0,0.0,0.0
2025-01-13 06:30:00-05:00,234.3,234.44,234.3,234.41,0,0.0,0.0
2025-01-13 06:31:00-05:00,234.33,234.4,234.33,234.4,0,0.0,0.0
2025-01-13 06:37:00-05:00,234.58,234.58,234.56,234.56,0,0.0,0.0
2025-01-13 06:38:00-05:00,234.53,234.53,234.5,234.5,0,0.0,0.0
2025-01-13 06:42:00-05:00,234.54,234.54,234.49,234.49,0,0.0,0.0
